,viaje_id,persona_id,num_viaje,delegacion_origen,hora_inicio,minuto_inicio,hora_termino,minuto_termino,delegacion_destino,automovil_num_veces,colectivo_micro_num_veces,taxi_app_num_veces,taxi_num_veces,metro_num_veces,autobus_rtp_num_veces,bicicleta_num_veces,autobus_num_veces,moto_num_veces,trolebus_num_veces,metrobus_mexibus_num_veces,tren_ligero_num_veces,tren_suburbano_num_veces,camino_num_veces,mexicable_num_veces,bicitaxi_num_veces,mototaxi_num_veces,transporte_escolar_num_veces,transporte_personal_num_veces,otro_num_veces,personas_inicio_viaje,horas_estacionamiento,minutos_estacionamiento,pago_estacionamiento_cantidad,num_paradas_10_min,factor,unidad_primaria_muestreo,estrato_diseno_muestral,edad,dia_viaje descrip,tipo_lugar_origen descrip,entidad_origen descrip,distrito_origen descrip,tipo_lugar_destino descrip,entidad_destino descrip,distrito_destino descrip,proposito descrip,automovil descrip,colectivo_micro descrip,taxi_app descrip,taxi descrip,metro descrip,autobus_rtp descrip,bicicleta descrip,autobus descrip,moto descrip,trolebus descrip,metrobus_mexibus descrip,tren_ligero descrip,tren_suburbano descrip,camino descrip,mexicable descrip,bicitaxi descrip,mototaxi descrip,transporte_escolar descrip,transporte_personal descrip,otro descrip,condujo descrip,lugar_estacionamiento descrip,pago_estacionamiento descrip,pago_usted descrip,holograma_automovil descrip,paradas_recoger_alguien descrip,paradas_gasolinera descrip,paradas_cajero descrip,paradas_compra_rapida descrip,paradas_convivencia_breve descrip,paradas_descanso descrip,paradas_tramite_rapido descrip,paradas_otro_motivo descrip,estrato_sociodemografico descrip,tamano_localidad descrip,sexo descrip
3445,4034,1672,2,15,20,0,20,30,15,1.0,,,,,,,,,,,,,,,,,,,,,,,,0,230,121,40,32,Viaje realizado en sábado (Sección VI),"Comercio, mercado, tienda o centro comercial",Ciudad de México,Centro Histórico,Su hogar,Ciudad de México,Buenavista-Reforma,Ir al hogar,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Mujer
3446,4035,1673,1,15,10,30,11,45,58,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,0,251,122,40,47,Viaje realizado entre semana (Sección V),Su hogar,Ciudad de México,Buenavista-Reforma,Oficina,México,Mercado Pirules,Ir al trabajo,No utilizó,Utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Hombre
3447,4036,1673,2,58,18,0,19,30,15,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,0,251,122,40,47,Viaje realizado entre semana (Sección V),Oficina,México,Mercado Pirules,Su hogar,Ciudad de México,Buenavista-Reforma,Ir al hogar,No utilizó,Utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Hombre
3448,4037,1673,1,15,10,0,11,25,58,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,0,251,122,40,47,Viaje realizado en sábado (Sección VI),Su hogar,Ciudad de México,Buenavista-Reforma,Oficina,México,Mercado Pirules,Ir al trabajo,No utilizó,Utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Hombre
3449,4038,1673,2,58,17,0,18,30,15,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,0,251,122,40,47,Viaje realizado en sábado (Sección VI),Oficina,México,Mercado Pirules,Su hogar,Ciudad de México,Buenavista-Reforma,Ir al hogar,No utilizó,Utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Hombre
3450,4039,1674,1,15,8,50,9,0,15,,,,,,,,,,,,,,1.0,,,,,,,,,,,0,251,122,40,36,Viaje realizado entre semana (Sección V),Su hogar,Ciudad de México,Buenavista-Reforma,Oficina,Ciudad de México,Buenavista-Reforma,Ir al trabajo,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Hombre
3451,4040,1674,2,15,18,0,18,10,15,,,,,,,,,,,,,,1.0,,,,,,,,,,,0,251,122,40,36,Viaje realizado entre semana (Sección V),Oficina,Ciudad de México,Buenavista-Reforma,Su hogar,Ciudad de México,Buenavista-Reforma,Ir al hogar,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Hombre
3452,4041,1674,1,15,10,0,10,15,15,,,,,,,,,,,,,,1.0,,,,,,,,,,,0,251,122,40,36,Viaje realizado en sábado (Sección VI),Su hogar,Ciudad de México,Buenavista-Reforma,Vía pública,Ciudad de México,Buenavista-Reforma,"Convivir a(amigos o familiares), deportes o recreación",No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Hombre
3453,4042,1674,2,15,10,30,10,50,15,,,,,,,,,,,,,,1.0,,,,,,,,,,,0,251,122,40,36,Viaje realizado en sábado (Sección VI),Vía pública,Ciudad de México,Buenavista-Reforma,Su hogar,Ciudad de México,Buenavista-Reforma,Ir al hogar,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Hombre
3454,4043,1675,1,15,10,0,10,15,15,,,,,,,,,,,,,,1.0,,,,,,,,,,,0,251,122,40,48,Viaje realizado entre semana (Sección V),Su hogar,Ciudad de México,Buenavista-Reforma,Vía pública,Ciudad de México,Buenavista-Reforma,"Convivir a(amigos o familiares), deportes o recreación",No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Hombre
3455,4044,1675,2,15,10,15,10,30,15,,,,,,,,,,,,,,1.0,,,,,,,,,,,0,251,122,40,48,Viaje realizado entre semana (Sección V),Vía pública,Ciudad de México,Buenavista-Reforma,Su hogar,Ciudad de México,Buenavista-Reforma,Ir al hogar,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Hombre
3456,4045,1675,3,15,21,0,21,10,15,,,,,,,,,,,,,,1.0,,,,,,,,,,,0,251,122,40,48,Viaje realizado entre semana (Sección V),Su hogar,Ciudad de México,Buenavista-Reforma,"Restaurante, bar, cafetería",Ciudad de México,Buenavista-Reforma,Ir al trabajo,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Hombre
3457,4046,1675,4,15,23,45,23,55,15,,,,,,,,,,,,,,1.0,,,,,,,,,,,0,251,122,40,48,Viaje realizado entre semana (Sección V),"Restaurante, bar, cafetería",Ciudad de México,Buenavista-Reforma,Su hogar,Ciudad de México,Buenavista-Reforma,Ir al hogar,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Hombre
3458,4047,1675,1,15,20,0,20,10,15,,,,,,,,,,,,,,1.0,,,,,,,,,,,0,251,122,40,48,Viaje realizado en sábado (Sección VI),Su hogar,Ciudad de México,Buenavista-Reforma,"Restaurante, bar, cafetería",Ciudad de México,Buenavista-Reforma,Ir al trabajo,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Hombre
3459,4048,1675,2,15,23,45,23,55,15,,,,,,,,,,,,,,1.0,,,,,,,,,,,0,251,122,40,48,Viaje realizado en sábado (Sección VI),"Restaurante, bar, cafetería",Ciudad de México,Buenavista-Reforma,Su hogar,Ciudad de México,Buenavista-Reforma,Ir al hogar,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Hombre
3460,4049,1678,1,15,16,0,17,30,33,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,0,209,123,40,56,Viaje realizado en sábado (Sección VI),Su hogar,Ciudad de México,Buenavista-Reforma,Otra vivienda,México,Guadalupe Victoria-Recursos Hidráulicos,"Convivir a(amigos o familiares), deportes o recreación",No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Hombre
3461,4050,1679,1,15,11,0,11,15,15,,,,,,,,,,,,,,1.0,,,,,,,,,,,0,209,123,40,59,Viaje realizado entre semana (Sección V),Su hogar,Ciudad de México,Buenavista-Reforma,"Comercio, mercado, tienda o centro comercial",Ciudad de México,,Ir de compras (bienes y servicios),No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Mujer
3462,4051,1679,2,15,12,30,12,45,15,,,,,,,,,,,,,,1.0,,,,,,,,,,,0,209,123,40,59,Viaje realizado entre semana (Sección V),"Comercio, mercado, tienda o centro comercial",Ciudad de México,,Su hogar,Ciudad de México,Buenavista-Reforma,Ir al hogar,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Mujer
3463,4052,1679,1,15,16,0,17,30,33,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,0,209,123,40,59,Viaje realizado en sábado (Sección VI),Su hogar,Ciudad de México,Buenavista-Reforma,Otra vivienda,México,Guadalupe Victoria-Recursos Hidráulicos,"Convivir a(amigos o familiares), deportes o recreación",No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Mujer
3464,4053,1680,1,15,8,0,8,20,5,,,,,1.0,,,,,,,,,,,,,,,,,,,,0,209,123,40,25,Viaje realizado entre semana (Sección V),Su hogar,Ciudad de México,Buenavista-Reforma,Fábrica o taller,Ciudad de México,Instituto Politécnico,Ir al trabajo,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Hombre
3465,4054,1680,2,5,18,30,19,0,15,,,,,1.0,,,,,,,,,,,,,,,,,,,,0,209,123,40,25,Viaje realizado entre semana (Sección V),Fábrica o taller,Ciudad de México,Instituto Politécnico,Su hogar,Ciudad de México,Buenavista-Reforma,Ir al hogar,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Hombre
3466,4055,1680,1,15,15,0,15,15,15,,,,,,,,,,,1.0,,,,,,,,,,,,,,0,209,123,40,25,Viaje realizado en sábado (Sección VI),Su hogar,Ciudad de México,Buenavista-Reforma,Centro cultural o área recreativa,Ciudad de México,,"Convivir a(amigos o familiares), deportes o recreación",No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Hombre
3467,4056,1680,2,15,19,0,19,15,15,,,,,,,,,,,1.0,,,,,,,,,,,,,,0,209,123,40,25,Viaje realizado en sábado (Sección VI),Centro cultural o área recreativa,Ciudad de México,,Su hogar,Ciudad de México,Buenavista-Reforma,Ir al hogar,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Hombre
3468,4057,1681,1,15,6,15,7,0,104,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,0,209,123,40,20,Viaje realizado entre semana (Sección V),Su hogar,Ciudad de México,Buenavista-Reforma,"Comercio, mercado, tienda o centro comercial",México,Zonas Industriales Tlalnepantla,Ir al trabajo,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Hombre
3469,4058,1681,2,104,18,0,19,0,15,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,0,209,123,40,20,Viaje realizado entre semana (Sección V),"Comercio, mercado, tienda o centro comercial",México,Zonas Industriales Tlalnepantla,Su hogar,Ciudad de México,Buenavista-Reforma,Ir al hogar,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Hombre
3470,4059,1681,1,15,6,15,7,0,104,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,0,209,123,40,20,Viaje realizado en sábado (Sección VI),Su hogar,Ciudad de México,Buenavista-Reforma,"Comercio, mercado, tienda o centro comercial",México,Zonas Industriales Tlalnepantla,Ir al trabajo,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Hombre
3471,4060,1681,2,104,18,0,19,0,15,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,0,209,123,40,20,Viaje realizado en sábado (Sección VI),"Comercio, mercado, tienda o centro comercial",México,Zonas Industriales Tlalnepantla,Su hogar,Ciudad de México,Buenavista-Reforma,Ir al hogar,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Hombre
3472,4061,1682,1,15,7,30,8,0,7,1.0,,,,,,,,,,,,,,,,,,,,1.0,8.0,0.0,,0,209,123,40,50,Viaje realizado entre semana (Sección V),Su hogar,Ciudad de México,Buenavista-Reforma,Escuela,Ciudad de México,Santa Cruz Meyehualco,Ir al trabajo,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Sí,Vía pública,No,,Holograma 0,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Mujer
3473,4062,1682,2,7,18,0,19,0,15,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0,209,123,40,50,Viaje realizado entre semana (Sección V),Escuela,Ciudad de México,Santa Cruz Meyehualco,Su hogar,Ciudad de México,Buenavista-Reforma,Ir al hogar,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Sí,Cochera propia,,,Holograma 0,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Mujer
3474,4063,1682,1,15,8,0,8,20,57,1.0,,,,,,,,,,,,,,,,,,,,,,,,0,209,123,40,50,Viaje realizado en sábado (Sección VI),Su hogar,Ciudad de México,Buenavista-Reforma,Escuela,México,,Ir a estudiar,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Mujer
3475,4064,1682,2,57,10,0,10,45,15,1.0,,,,,,,,,,,,,,,,,,,,,,,,0,209,123,40,50,Viaje realizado en sábado (Sección VI),Escuela,México,,Su hogar,Ciudad de México,Buenavista-Reforma,Ir al hogar,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Mujer
3476,4065,1682,3,15,13,0,13,30,14,1.0,,,,,,,,,,,,,,,,,,,,,,,,0,209,123,40,50,Viaje realizado en sábado (Sección VI),Su hogar,Ciudad de México,Buenavista-Reforma,"Comercio, mercado, tienda o centro comercial",Ciudad de México,Del Valle,"Convivir a(amigos o familiares), deportes o recreación",Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Mujer
3477,4066,1682,4,14,22,0,22,20,15,1.0,,,,,,,,,,,,,,,,,,,,,,,,0,209,123,40,50,Viaje realizado en sábado (Sección VI),"Comercio, mercado, tienda o centro comercial",Ciudad de México,Del Valle,Su hogar,Ciudad de México,Buenavista-Reforma,Ir al hogar,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Mujer
3478,4067,1683,1,15,12,0,12,30,14,1.0,,,,,,,,,,,,,,,,,,,,1.0,2.0,0.0,,0,209,123,40,50,Viaje realizado entre semana (Sección V),Su hogar,Ciudad de México,Buenavista-Reforma,"Comercio, mercado, tienda o centro comercial",Ciudad de México,Del Valle,Ir al trabajo,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Sí,Est. privado,No,,Holograma 1,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Hombre
3479,4068,1683,2,14,23,50,0,15,15,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0,209,123,40,50,Viaje realizado entre semana (Sección V),"Comercio, mercado, tienda o centro comercial",Ciudad de México,Del Valle,Su hogar,Ciudad de México,Buenavista-Reforma,Ir al hogar,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Sí,Cochera propia,,,Holograma 1,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Hombre
3480,4069,1683,1,15,8,0,8,20,57,1.0,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,,0,209,123,40,50,Viaje realizado en sábado (Sección VI),Su hogar,Ciudad de México,Buenavista-Reforma,Escuela,México,,Ir a estudiar,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Sí,Vía pública,No,,Holograma 0,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Hombre
3481,4070,1683,2,57,10,0,10,45,15,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,0,209,123,40,50,Viaje realizado en sábado (Sección VI),Escuela,México,,Su hogar,Ciudad de México,Buenavista-Reforma,Ir al hogar,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Sí,Cochera propia,,,Holograma 0,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Hombre
3482,4071,1683,3,15,13,0,13,30,14,1.0,,,,,,,,,,,,,,,,,,,,2.0,8.0,0.0,100.0,0,209,123,40,50,Viaje realizado en sábado (Sección VI),Su hogar,Ciudad de México,Buenavista-Reforma,"Comercio, mercado, tienda o centro comercial",Ciudad de México,Del Valle,"Convivir a(amigos o familiares), deportes o recreación",Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Sí,Est. público,Sí,por hora,Holograma 0,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Hombre
3483,4072,1683,4,14,22,0,22,20,15,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,0,209,123,40,50,Viaje realizado en sábado (Sección VI),"Comercio, mercado, tienda o centro comercial",Ciudad de México,Del Valle,Su hogar,Ciudad de México,Buenavista-Reforma,Ir al hogar,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Sí,Cochera propia,,,Holograma 0,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Hombre
3484,4073,1684,1,15,9,0,9,20,15,,,,,,,1.0,,,,,,,,,,,,,,,,,,0,209,123,40,31,Viaje realizado entre semana (Sección V),Su hogar,Ciudad de México,Buenavista-Reforma,Oficina,Ciudad de México,Buenavista-Reforma,Ir al trabajo,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Hombre
3485,4074,1684,2,15,16,0,16,20,15,,,,,,,1.0,,,,,,,,,,,,,,,,,,0,209,123,40,31,Viaje realizado entre semana (Sección V),Oficina,Ciudad de México,Buenavista-Reforma,Su hogar,Ciudad de México,Buenavista-Reforma,Ir al hogar,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Hombre
3486,4075,1684,1,15,10,0,10,20,15,,,1.0,,,,,,,,,,,,,,,,,,,,,,0,209,123,40,31,Viaje realizado en sábado (Sección VI),Su hogar,Ciudad de México,Buenavista-Reforma,Centro cultural o área recreativa,Ciudad de México,Centro Histórico,"Convivir a(amigos o familiares), deportes o recreación",No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Hombre
